unique_id,ds,y
product_C,2023-01-07,147.60227986159722
product_C,2023-01-08,170.00381967891028
product_C,2023-01-09,191.52780371393183
product_C,2023-01-10,180.48668042218083
product_C,2023-01-11,118.02135276454268
product_C,2023-01-12,120.61962327411042
product_C,2023-01-13,128.35434932426818
product_C,2023-01-14,143.35350617953637
product_C,2023-01-15,161.05318040938243
product_C,2023-01-16,144.05343856161096
product_C,2023-01-17,164.2846144113598
product_C,2023-01-18,140.0811787441091
product_C,2023-01-19,134.33080654898546
product_C,2023-01-20,113.06749894121731
product_C,2023-01-21,124.71702025310162
product_C,2023-01-22,124.01630788767334
product_C,2023-01-23,139.40084976513361
product_C,2023-01-24,181.97211505397502
product_C,2023-01-25,136.5508596145367
product_C,2023-01-26,199.55880390557226
product_C,2023-01-27,151.41707889579956
product_C,2023-01-28,147.22840764921716
product_C,2023-01-29,134.23284439637573
product_C,2023-01-30,173.2745124128601
product_C,2023-01-31,149.73652259706276
product_C,2023-02-01,158.32903368408282
product_C,2023-02-02,198.46285337420034
product_C,2023-02-03,139.9795228836888
product_C,2023-02-04,166.86715170103324
product_C,2023-02-05,137.68647149748224
product_C,2023-02-06,158.91854501474108
product_C,2023-02-07,197.01529183452843
product_C,2023-02-08,143.69949623542024
product_C,2023-02-09,183.860133768763
product_C,2023-02-10,156.40575958729127
product_C,2023-02-11,132.98234965743436
product_C,2023-02-12,164.74815478111037
product_C,2023-02-13,179.4194038172149
product_C,2023-02-14,174.38547836616218
product_C,2023-02-15,125.18434299336646
product_C,2023-02-16,133.41841909232707
product_C,2023-02-17,137.65034816715166
product_C,2023-02-18,143.0930165933188
product_C,2023-02-19,164.86344195101353
product_C,2023-02-20,163.87233484334539
product_C,2023-02-21,135.59239194761622
product_C,2023-02-22,164.54279441129478
product_C,2023-02-23,160.52287751450092
product_C,2023-02-24,154.14652983680256
product_C,2023-02-25,166.54729968641215
product_C,2023-02-26,169.47844309097806
product_C,2023-02-27,169.85191640924904
product_C,2023-02-28,161.2459648926453
product_C,2023-03-01,124.06961872085574
product_C,2023-03-02,157.2535269914762
product_C,2023-03-03,147.454474621444
product_C,2023-03-04,150.71326191922716
product_C,2023-03-05,127.61502848359379
product_C,2023-03-06,139.397184016515
product_C,2023-03-07,184.0623361884763
product_C,2023-03-08,156.84773431404253
product_C,2023-03-09,162.64117655627692
product_C,2023-03-10,144.217088400791
product_C,2023-03-11,146.2268079652346
product_C,2023-03-12,172.26567611951992
product_C,2023-03-13,151.0474202603328
product_C,2023-03-14,165.2716946606379
product_C,2023-03-15,148.74333161707483
product_C,2023-03-16,140.67123806017813
product_C,2023-03-17,137.81727840880902
product_C,2023-03-18,150.42436060799395
product_C,2023-03-19,144.2750275667305
product_C,2023-03-20,186.8334373361507
product_C,2023-03-21,145.80713307742815
product_C,2023-03-22,154.60140450794844
product_C,2023-03-23,140.916541443341
product_C,2023-03-24,173.29027856525641
product_C,2023-03-25,150.26278070555122
product_C,2023-03-26,174.83689078937266
product_C,2023-03-27,132.35710736394088
product_C,2023-03-28,169.3902844392034
product_C,2023-03-29,176.4814533036444
product_C,2023-03-30,151.70684239433308
product_C,2023-03-31,166.01032837948878
product_C,2023-04-01,136.33591617331223
product_C,2023-04-02,182.7369488037115
product_C,2023-04-03,208.39627729706527
product_C,2023-04-04,157.1425079130251
product_C,2023-04-05,150.12878696316017
product_C,2023-04-06,179.4788521511784
product_C,2023-04-07,176.64216379279603
product_C,2023-04-08,136.57448463225427
product_C,2023-04-09,146.49626365808282
product_C,2023-04-10,157.13262264747019
product_C,2023-04-11,137.86026890113268
product_C,2023-04-12,141.0157984614916
product_C,2023-04-13,130.6783472737831
product_C,2023-04-14,130.04476957609924
product_C,2023-04-15,146.68798742758412
product_C,2023-04-16,159.93429465073044
product_C,2023-04-17,194.1283246809618
product_C,2023-04-18,145.13219830704244
product_C,2023-04-19,179.4252853607073
product_C,2023-04-20,146.83138572431434
product_C,2023-04-21,144.7614466851331
product_C,2023-04-22,161.22807501865182
product_C,2023-04-23,133.14555956875398
product_C,2023-04-24,171.11650974836127
product_C,2023-04-25,168.77832328607934
product_C,2023-04-26,169.93786267133854
product_C,2023-04-27,157.24453548698085
product_C,2023-04-28,195.20672367639963
product_C,2023-04-29,135.32688549029336
product_C,2023-04-30,145.3300608999635
product_C,2023-05-01,151.3555042961849
product_C,2023-05-02,154.68973673861316
product_C,2023-05-03,147.69109484504526
product_C,2023-05-04,175.59149323097557
product_C,2023-05-05,174.86080583797886
product_C,2023-05-06,137.0167593003301
product_C,2023-05-07,139.65288853791537
product_C,2023-05-08,173.59662595240837
product_C,2023-05-09,155.1048182361988
product_C,2023-05-10,173.44747374628588
product_C,2023-05-11,156.21962302585047
product_C,2023-05-12,116.48583857823714
product_C,2023-05-13,179.7317892019209
product_C,2023-05-14,192.56755346191048
product_C,2023-05-15,152.26254101499254
product_C,2023-05-16,158.7452479230986
product_C,2023-05-17,166.8561452056736
product_C,2023-05-18,159.20029840856492
product_C,2023-05-19,160.32160633163838
product_C,2023-05-20,189.3357759506466
product_C,2023-05-21,153.46105545011895
product_C,2023-05-22,148.90236993391116
product_C,2023-05-23,139.2628945615277
product_C,2023-05-24,146.8702365923372
product_C,2023-05-25,152.19862315134853
product_C,2023-05-26,183.39187814853756
product_C,2023-05-27,139.12945919459617
product_C,2023-05-28,161.825759032778
product_C,2023-05-29,164.88985690322522
product_C,2023-05-30,190.96714459077992
product_C,2023-05-31,212.3774859086482
product_C,2023-06-01,142.59378715041802
product_C,2023-06-02,138.0619320278173
product_C,2023-06-03,170.71490271670106
product_C,2023-06-04,171.3378297925263
product_C,2023-06-05,202.50246133940098
product_C,2023-06-06,179.22784282833751
product_C,2023-06-07,155.0029955754345
product_C,2023-06-08,165.37425922267053
product_C,2023-06-09,170.3747924898399
product_C,2023-06-10,166.59132879926696
product_C,2023-06-11,168.19548062214585
product_C,2023-06-12,187.25180861646325
product_C,2023-06-13,191.28519093073174
product_C,2023-06-14,190.18201721192617
product_C,2023-06-15,166.88536036061737
product_C,2023-06-16,145.20835927184467
product_C,2023-06-17,153.46595890398615
product_C,2023-06-18,182.53017933016707
product_C,2023-06-19,149.92960140493548
product_C,2023-06-20,175.62274529927623
product_C,2023-06-21,155.02206114462837
product_C,2023-06-22,154.8360590675208
product_C,2023-06-23,174.46975813032776
product_C,2023-06-24,154.70366653571764
product_C,2023-06-25,159.6787309631227
product_C,2023-06-26,139.4211920050817
product_C,2023-06-27,183.52435044236262
product_C,2023-06-28,176.14852101399703
product_C,2023-06-29,197.87625707493362
product_C,2023-06-30,143.09515617912174
product_C,2023-07-01,155.61469172859842
product_C,2023-07-02,164.0876736742149
product_C,2023-07-03,198.5173804199498
product_C,2023-07-04,167.04336847407922
product_C,2023-07-05,169.1692679065825
product_C,2023-07-06,167.1190928031554
product_C,2023-07-07,153.33290334130893
product_C,2023-07-08,142.6530128843091
product_C,2023-07-09,163.33179985796627
product_C,2023-07-10,188.7909498218758
product_C,2023-07-11,148.76897313359703
product_C,2023-07-12,166.59823087411317
product_C,2023-07-13,141.3087463100411
product_C,2023-07-14,173.85165345667866
product_C,2023-07-15,121.46794707964403
product_C,2023-07-16,148.62156305456818
product_C,2023-07-17,175.21255232597062
product_C,2023-07-18,200.95975970650503
product_C,2023-07-19,162.97383216971582
product_C,2023-07-20,144.5571720749605
product_C,2023-07-21,187.9238622669936
product_C,2023-07-22,123.32140716699487
product_C,2023-07-23,116.17388086759837
product_C,2023-07-24,176.8186038257469
product_C,2023-07-25,159.95819463476604
product_C,2023-07-26,144.21418104856153
product_C,2023-07-27,170.17829155481172
product_C,2023-07-28,155.5267351536057
product_C,2023-07-29,141.35011256058522
product_C,2023-07-30,134.89391202658217
product_C,2023-07-31,185.8174613902832
product_C,2023-08-01,183.35330268099148
product_C,2023-08-02,163.00532011558806
product_C,2023-08-03,193.2939025297779
product_C,2023-08-04,129.5990255516587
product_C,2023-08-05,122.47118175682488
product_C,2023-08-06,147.01183860237495
product_C,2023-08-07,167.80659449757022
product_C,2023-08-08,175.56606810827205
product_C,2023-08-09,160.51411623404906
product_C,2023-08-10,163.75227053911024
product_C,2023-08-11,126.31993239437286
product_C,2023-08-12,182.2069772567849
product_C,2023-08-13,159.55697643214853
product_C,2023-08-14,191.41423145644276
product_C,2023-08-15,177.90378604937237
product_C,2023-08-16,174.8239017742515
product_C,2023-08-17,168.45650821346857
product_C,2023-08-18,160.6548920785281
product_C,2023-08-19,166.53614037267062
product_C,2023-08-20,188.13305060264864
product_C,2023-08-21,173.34873821870963
product_C,2023-08-22,185.5793542735885
product_C,2023-08-23,164.244123505431
product_C,2023-08-24,186.2135069178139
product_C,2023-08-25,138.5228748369964
product_C,2023-08-26,190.05049383353594
product_C,2023-08-27,161.0968409871129
product_C,2023-08-28,141.15281278231913
product_C,2023-08-29,174.31136742003412
product_C,2023-08-30,152.76780424167788
product_C,2023-08-31,174.57403358859884
product_C,2023-09-01,139.34824129213396
product_C,2023-09-02,145.45801651102403
product_C,2023-09-03,124.45918538108921
product_C,2023-09-04,161.07218843969864
product_C,2023-09-05,123.6216925892391
product_C,2023-09-06,135.0607809214612
product_C,2023-09-07,173.3194557317105
product_C,2023-09-08,168.46672405119847
product_C,2023-09-09,163.24083641101902
product_C,2023-09-10,143.26047713741565
product_C,2023-09-11,169.5140877018408
product_C,2023-09-12,172.37722834000687
product_C,2023-09-13,143.92154360732474
product_C,2023-09-14,188.5291286441675
product_C,2023-09-15,170.6479666896952
product_C,2023-09-16,150.66240169872628
product_C,2023-09-17,163.4877167798903
product_C,2023-09-18,174.9859709836313
product_C,2023-09-19,131.96458175333245
product_C,2023-09-20,162.49528974076358
product_C,2023-09-21,145.17147764886846
product_C,2023-09-22,133.41832068028347
product_C,2023-09-23,149.80967931760048
product_C,2023-09-24,199.25373053699053
product_C,2023-09-25,183.98517205002045
product_C,2023-09-26,161.72569932616233
product_C,2023-09-27,179.24049301829888
product_C,2023-09-28,187.14827134054468
product_C,2023-09-29,172.2933945364372
product_C,2023-09-30,156.9742925737233
product_C,2023-10-01,150.71126444588865
product_C,2023-10-02,185.48278109695212
product_C,2023-10-03,181.36898683025322
product_C,2023-10-04,186.04270179173034
product_C,2023-10-05,172.21459864246395
product_C,2023-10-06,175.14177518456853
product_C,2023-10-07,145.4269809441083
product_C,2023-10-08,190.34788131268644
product_C,2023-10-09,175.8203069185282
product_C,2023-10-10,215.3544965743236
product_C,2023-10-11,154.70508102938427
product_C,2023-10-12,194.58043867212947
product_C,2023-10-13,158.4589365474347
product_C,2023-10-14,143.45332510303078
product_C,2023-10-15,154.67228331891326
product_C,2023-10-16,165.81136866079385
product_C,2023-10-17,182.68259804985652
product_C,2023-10-18,179.29554715188578
product_C,2023-10-19,148.73716253005287
product_C,2023-10-20,154.3636290329622
product_C,2023-10-21,199.67709234755688
product_C,2023-10-22,199.25086340201426
product_C,2023-10-23,181.29478821816107
product_C,2023-10-24,175.30934868518227
product_C,2023-10-25,171.58946392554068
product_C,2023-10-26,172.83152206343297
product_C,2023-10-27,134.74486957421365
product_C,2023-10-28,152.03415442685255
product_C,2023-10-29,131.67831852244805
product_C,2023-10-30,180.9027772767859
product_C,2023-10-31,187.84319791587313
product_C,2023-11-01,159.8751081451882
product_C,2023-11-02,192.39089787462498
product_C,2023-11-03,131.03540761813503
product_C,2023-11-04,128.24418757112326
product_C,2023-11-05,169.8890363711996
product_C,2023-11-06,194.21028087692326
product_C,2023-11-07,208.9278329509756
product_C,2023-11-08,160.71115213379707
product_C,2023-11-09,182.83477927745042
product_C,2023-11-10,155.13055148816773
product_C,2023-11-11,154.42913917650316
product_C,2023-11-12,183.42319874973342
product_C,2023-11-13,186.6647723929488
product_C,2023-11-14,144.07143598213327
product_C,2023-11-15,199.76964438569348
product_C,2023-11-16,189.21298969177374
product_C,2023-11-17,143.7394668479912
product_C,2023-11-18,166.14775584406794
product_C,2023-11-19,175.9806037256545
product_C,2023-11-20,179.18179014115842
product_C,2023-11-21,164.9431760449099
product_C,2023-11-22,157.1563700324147
product_C,2023-11-23,161.450081188996
product_C,2023-11-24,180.055301263369
product_C,2023-11-25,169.4536882672083
product_C,2023-11-26,159.03771335827795
product_C,2023-11-27,189.75228903764702
product_C,2023-11-28,119.32842670921673
product_C,2023-11-29,193.9141513986175
product_C,2023-11-30,127.5168870332626
product_C,2023-12-01,149.70190205011912
product_C,2023-12-02,136.53828728279663
product_C,2023-12-03,140.9063704855818
product_C,2023-12-04,197.8848505722504
product_C,2023-12-05,167.29525509558047
product_C,2023-12-06,178.21891502579044
product_C,2023-12-07,161.7227510312406
product_C,2023-12-08,166.84153742264425
product_C,2023-12-09,160.81812299652483
product_C,2023-12-10,141.49015551622884
product_C,2023-12-11,194.943651213623
product_C,2023-12-12,167.12414745859195
product_C,2023-12-13,140.50719941798081
product_C,2023-12-14,154.44885938950623
product_C,2023-12-15,187.66591669086807
product_C,2023-12-16,176.63612001758943
product_C,2023-12-17,160.52695731184227
product_C,2023-12-18,168.38316073831155
product_C,2023-12-19,170.9165780974707
product_C,2023-12-20,213.52379706239233
product_C,2023-12-21,170.99987165345522
product_C,2023-12-22,166.60155382200315
product_C,2023-12-23,180.58735425595665
product_C,2023-12-24,172.62578318053008
product_C,2023-12-25,170.53747190826624
product_C,2023-12-26,173.77228214011873
product_C,2023-12-27,170.90681220289443
product_C,2023-12-28,162.96671787862803
product_C,2023-12-29,172.9033117509214
product_C,2023-12-30,161.37060289146567
product_C,2023-12-31,182.85280154431118
